codigo,anio_escolar,grado,asignatura,numero_de_periodo,resultado
20062087,2017-2018,9,Espaol,1,90.0
20062087,2017-2018,9,Espaol,2,90.0
20062087,2017-2018,9,Espaol,3,93.0
20062087,2017-2018,9,Espaol,4,93.0
20062087,2017-2018,9,Geometria,1,100.0
20062087,2017-2018,9,Geometria,2,100.0
20062087,2017-2018,9,Geometria,3,100.0
20062087,2017-2018,9,Geometria,4,100.0
20062087,2017-2018,9,Ingles,1,97.0
20062087,2017-2018,9,Ingles,2,95.0
20062087,2017-2018,9,Ingles,3,95.0
20062087,2017-2018,9,Ingles,4,93.0
20062087,2017-2018,9,Social Studies,1,95.0
20062087,2017-2018,9,Social Studies,2,99.0
20062087,2017-2018,9,Social Studies,3,100.0
20062087,2017-2018,9,Social Studies,4,96.0
20062087,2017-2018,9,Disciplina,1,100.0
20062087,2017-2018,9,Disciplina,2,100.0
20062087,2017-2018,9,Disciplina,3,100.0
20062087,2017-2018,9,Disciplina,4,100.0
20062193,2017-2018,9,Matematicas,1,86.0
20062193,2017-2018,9,Matematicas,2,67.0
20062193,2017-2018,9,Matematicas,3,73.0
20062193,2017-2018,9,Matematicas,4,70.0
20062193,2017-2018,9,Ciencias,1,86.0
20062193,2017-2018,9,Ciencias,2,59.0
20062193,2017-2018,9,Ciencias,3,93.0
20062193,2017-2018,9,Ciencias,4,56.0
20062193,2017-2018,9,Fisica,1,74.0
20062193,2017-2018,9,Fisica,2,71.0
20062193,2017-2018,9,Fisica,3,74.0
20062193,2017-2018,9,Fisica,4,73.0
20062193,2017-2018,9,Ciencias Sociales,1,89.0
20062193,2017-2018,9,Ciencias Sociales,2,83.0
20062193,2017-2018,9,Ciencias Sociales,3,85.0
20062193,2017-2018,9,Ciencias Sociales,4,80.0
20062193,2017-2018,9,Espaol,1,74.0
20062193,2017-2018,9,Espaol,2,69.0
20062193,2017-2018,9,Espaol,3,84.0
20062193,2017-2018,9,Espaol,4,76.0
20062193,2017-2018,9,Geometria,1,77.0
20062193,2017-2018,9,Geometria,2,74.0
20062193,2017-2018,9,Geometria,3,77.0
20062193,2017-2018,9,Geometria,4,70.0
20062193,2017-2018,9,Ingles,1,85.0
20062193,2017-2018,9,Ingles,2,80.0
20062193,2017-2018,9,Ingles,3,76.0
20062193,2017-2018,9,Ingles,4,74.0
20062193,2017-2018,9,Social Studies,1,71.0
20062193,2017-2018,9,Social Studies,2,65.0
20062193,2017-2018,9,Social Studies,3,78.0
20062193,2017-2018,9,Social Studies,4,78.0
20062193,2017-2018,9,Disciplina,1,100.0
20062193,2017-2018,9,Disciplina,2,83.0
20062193,2017-2018,9,Disciplina,3,94.0
20062193,2017-2018,9,Disciplina,4,92.0
20072128,2017-2018,9,Matematicas,1,77.0
20072128,2017-2018,9,Matematicas,2,72.0
20072128,2017-2018,9,Matematicas,3,81.0
20072128,2017-2018,9,Matematicas,4,72.0
20072128,2017-2018,9,Ciencias,1,100.0
20072128,2017-2018,9,Ciencias,2,100.0
20072128,2017-2018,9,Ciencias,3,88.0
20072128,2017-2018,9,Ciencias,4,100.0
20072128,2017-2018,9,Fisica,1,83.0
20072128,2017-2018,9,Fisica,2,86.0
20072128,2017-2018,9,Fisica,3,90.0
20072128,2017-2018,9,Fisica,4,56.0
20072128,2017-2018,9,Ciencias Sociales,1,91.0
20072128,2017-2018,9,Ciencias Sociales,2,90.0
20072128,2017-2018,9,Ciencias Sociales,3,89.0
20072128,2017-2018,9,Ciencias Sociales,4,88.0
20072128,2017-2018,9,Espaol,1,87.0
20072128,2017-2018,9,Espaol,2,78.0
20072128,2017-2018,9,Espaol,3,87.0
20072128,2017-2018,9,Espaol,4,87.0
20072128,2017-2018,9,Geometria,1,73.0
20072128,2017-2018,9,Geometria,2,90.0
20072128,2017-2018,9,Geometria,3,82.0
20072128,2017-2018,9,Geometria,4,75.0
20072128,2017-2018,9,Ingles,1,96.0
20072128,2017-2018,9,Ingles,2,94.0
20072128,2017-2018,9,Ingles,3,96.0
20072128,2017-2018,9,Ingles,4,94.0
20072128,2017-2018,9,Social Studies,1,90.0
20072128,2017-2018,9,Social Studies,2,94.0
20072128,2017-2018,9,Social Studies,3,95.0
20072128,2017-2018,9,Social Studies,4,86.0
20072128,2017-2018,9,Disciplina,1,99.0
20072128,2017-2018,9,Disciplina,2,100.0
20072128,2017-2018,9,Disciplina,3,99.0
20072128,2017-2018,9,Disciplina,4,100.0
20072130,2017-2018,9,Matematicas,1,81.0
20072130,2017-2018,9,Matematicas,2,77.0
20072130,2017-2018,9,Matematicas,3,91.0
20072130,2017-2018,9,Matematicas,4,90.0
20072130,2017-2018,9,Ciencias,1,89.0
20072130,2017-2018,9,Ciencias,2,88.0
20072130,2017-2018,9,Ciencias,3,91.0
20072130,2017-2018,9,Ciencias,4,91.0
20072130,2017-2018,9,Fisica,1,86.0
20072130,2017-2018,9,Fisica,2,89.0
20072130,2017-2018,9,Fisica,3,94.0
20072130,2017-2018,9,Fisica,4,90.0
20072130,2017-2018,9,Ciencias Sociales,1,90.0
20072130,2017-2018,9,Ciencias Sociales,2,89.0
20072130,2017-2018,9,Ciencias Sociales,3,83.0
20072130,2017-2018,9,Ciencias Sociales,4,83.0
20072130,2017-2018,9,Espaol,1,80.0
20072130,2017-2018,9,Espaol,2,83.0
20072130,2017-2018,9,Espaol,3,85.0
20072130,2017-2018,9,Espaol,4,88.0
20072130,2017-2018,9,Geometria,1,67.0
20072130,2017-2018,9,Geometria,2,88.0
20072130,2017-2018,9,Geometria,3,76.0
20072130,2017-2018,9,Geometria,4,93.0
20072130,2017-2018,9,Ingles,1,82.0
20072130,2017-2018,9,Ingles,2,86.0
20072130,2017-2018,9,Ingles,3,93.0
20072130,2017-2018,9,Ingles,4,89.0
20072130,2017-2018,9,Social Studies,1,91.0
20072130,2017-2018,9,Social Studies,2,90.0
20072130,2017-2018,9,Social Studies,3,93.0
20072130,2017-2018,9,Social Studies,4,93.0
20072130,2017-2018,9,Disciplina,1,90.0
20072130,2017-2018,9,Disciplina,2,66.0
20072130,2017-2018,9,Disciplina,3,69.0
20072130,2017-2018,9,Disciplina,4,97.0
20072132,2017-2018,9,Matematicas,1,93.0
20072132,2017-2018,9,Matematicas,2,94.0
20072132,2017-2018,9,Matematicas,3,99.0
20072132,2017-2018,9,Matematicas,4,94.0
20072132,2017-2018,9,Ciencias,1,99.0
20072132,2017-2018,9,Ciencias,2,100.0
20072132,2017-2018,9,Ciencias,3,100.0
20072132,2017-2018,9,Ciencias,4,100.0
20072132,2017-2018,9,Fisica,1,96.0
20072132,2017-2018,9,Fisica,2,87.0
20072132,2017-2018,9,Fisica,3,89.0
20072132,2017-2018,9,Fisica,4,94.0
20072132,2017-2018,9,Ciencias Sociales,1,95.0
20072132,2017-2018,9,Ciencias Sociales,2,96.0
20072132,2017-2018,9,Ciencias Sociales,3,95.0
20072132,2017-2018,9,Ciencias Sociales,4,93.0
20072132,2017-2018,9,Espaol,1,88.0
20072132,2017-2018,9,Espaol,2,88.0
20072132,2017-2018,9,Espaol,3,92.0
20072132,2017-2018,9,Espaol,4,88.0
20072132,2017-2018,9,Geometria,1,97.0
20072132,2017-2018,9,Geometria,2,98.0
20072132,2017-2018,9,Geometria,3,99.0
20072132,2017-2018,9,Geometria,4,100.0
20072132,2017-2018,9,Ingles,1,92.0
20072132,2017-2018,9,Ingles,2,91.0
20072132,2017-2018,9,Ingles,3,83.0
20072132,2017-2018,9,Ingles,4,92.0
20072132,2017-2018,9,Social Studies,1,95.0
20072132,2017-2018,9,Social Studies,2,94.0
20072132,2017-2018,9,Social Studies,3,97.0
20072132,2017-2018,9,Social Studies,4,97.0
20072132,2017-2018,9,Disciplina,1,99.0
20072132,2017-2018,9,Disciplina,2,97.0
20072132,2017-2018,9,Disciplina,3,96.0
20072132,2017-2018,9,Disciplina,4,100.0
20072136,2017-2018,9,Matematicas,1,90.0
20072136,2017-2018,9,Matematicas,2,86.0
20072136,2017-2018,9,Matematicas,3,83.0
20072136,2017-2018,9,Matematicas,4,89.0
20072136,2017-2018,9,Ciencias,1,100.0
20072136,2017-2018,9,Ciencias,2,100.0
20072136,2017-2018,9,Ciencias,3,95.0
20072136,2017-2018,9,Ciencias,4,100.0
20072136,2017-2018,9,Fisica,1,80.0
20072136,2017-2018,9,Fisica,2,84.0
20072136,2017-2018,9,Fisica,3,77.0
20072136,2017-2018,9,Fisica,4,60.0
20072136,2017-2018,9,Ciencias Sociales,1,93.0
20072136,2017-2018,9,Ciencias Sociales,2,91.0
20072136,2017-2018,9,Ciencias Sociales,3,88.0
20072136,2017-2018,9,Ciencias Sociales,4,91.0
20072136,2017-2018,9,Espaol,1,87.0
20072136,2017-2018,9,Espaol,2,80.0
20072136,2017-2018,9,Espaol,3,77.0
20072136,2017-2018,9,Espaol,4,82.0
20072136,2017-2018,9,Geometria,1,77.0
20072136,2017-2018,9,Geometria,2,89.0
20072136,2017-2018,9,Geometria,3,93.0
20072136,2017-2018,9,Geometria,4,77.0
20072136,2017-2018,9,Ingles,1,88.0
20072136,2017-2018,9,Ingles,2,89.0
20072136,2017-2018,9,Ingles,3,97.0
20072136,2017-2018,9,Ingles,4,86.0
20072136,2017-2018,9,Social Studies,1,89.0
20072136,2017-2018,9,Social Studies,2,89.0
20072136,2017-2018,9,Social Studies,3,96.0
20072136,2017-2018,9,Social Studies,4,94.0
20072136,2017-2018,9,Disciplina,1,99.0
20072136,2017-2018,9,Disciplina,2,97.0
20072136,2017-2018,9,Disciplina,3,99.0
20072136,2017-2018,9,Disciplina,4,100.0
20072137,2017-2018,9,Matematicas,1,76.0
20072137,2017-2018,9,Matematicas,2,74.0
20072137,2017-2018,9,Matematicas,3,87.0
20072137,2017-2018,9,Matematicas,4,69.0
20072137,2017-2018,9,Ciencias,1,90.0
20072137,2017-2018,9,Ciencias,2,72.0
20072137,2017-2018,9,Ciencias,3,93.0
20072137,2017-2018,9,Ciencias,4,97.0
20072137,2017-2018,9,Fisica,1,79.0
20072137,2017-2018,9,Fisica,2,77.0
20072137,2017-2018,9,Fisica,3,84.0
20072137,2017-2018,9,Fisica,4,69.0
20072137,2017-2018,9,Ciencias Sociales,1,92.0
20072137,2017-2018,9,Ciencias Sociales,2,90.0
20072137,2017-2018,9,Ciencias Sociales,3,90.0
20072137,2017-2018,9,Ciencias Sociales,4,79.0
20072137,2017-2018,9,Espaol,1,81.0
20072137,2017-2018,9,Espaol,2,82.0
20072137,2017-2018,9,Espaol,3,72.0
20072137,2017-2018,9,Espaol,4,88.0
20072137,2017-2018,9,Geometria,1,75.0
20072137,2017-2018,9,Geometria,2,85.0
20072137,2017-2018,9,Geometria,3,82.0
20072137,2017-2018,9,Geometria,4,93.0
20072137,2017-2018,9,Ingles,1,91.0
20072137,2017-2018,9,Ingles,2,84.0
20072137,2017-2018,9,Ingles,3,75.0
20072137,2017-2018,9,Ingles,4,88.0
20072137,2017-2018,9,Social Studies,1,70.0
20072137,2017-2018,9,Social Studies,2,86.0
20072137,2017-2018,9,Social Studies,3,87.0
20072137,2017-2018,9,Social Studies,4,78.0
20072137,2017-2018,9,Disciplina,1,99.0
20072137,2017-2018,9,Disciplina,2,97.0
20072137,2017-2018,9,Disciplina,3,99.0
20072137,2017-2018,9,Disciplina,4,100.0
20072138,2017-2018,9,Matematicas,1,97.0
20072138,2017-2018,9,Matematicas,2,98.0
20072138,2017-2018,9,Matematicas,3,99.0
20072138,2017-2018,9,Matematicas,4,100.0
20072138,2017-2018,9,Ciencias,1,100.0
20072138,2017-2018,9,Ciencias,2,100.0
20072138,2017-2018,9,Ciencias,3,100.0
20072138,2017-2018,9,Ciencias,4,100.0
20072138,2017-2018,9,Fisica,1,94.0
20072138,2017-2018,9,Fisica,2,98.0
20072138,2017-2018,9,Fisica,3,97.0
20072138,2017-2018,9,Fisica,4,92.0
20072138,2017-2018,9,Ciencias Sociales,1,97.0
20072138,2017-2018,9,Ciencias Sociales,2,95.0
20072138,2017-2018,9,Ciencias Sociales,3,97.0
20072138,2017-2018,9,Ciencias Sociales,4,98.0
20072138,2017-2018,9,Espaol,1,92.0
20072138,2017-2018,9,Espaol,2,90.0
20072138,2017-2018,9,Espaol,3,94.0
20072138,2017-2018,9,Espaol,4,95.0
20072138,2017-2018,9,Geometria,1,95.0
20072138,2017-2018,9,Geometria,2,100.0
20072138,2017-2018,9,Geometria,3,100.0
20072138,2017-2018,9,Geometria,4,98.0
20072138,2017-2018,9,Ingles,1,96.0
20072138,2017-2018,9,Ingles,2,95.0
20072138,2017-2018,9,Ingles,3,97.0
20072138,2017-2018,9,Ingles,4,92.0
20072138,2017-2018,9,Social Studies,1,97.0
20072138,2017-2018,9,Social Studies,2,96.0
20072138,2017-2018,9,Social Studies,3,99.0
20072138,2017-2018,9,Social Studies,4,98.0
20072138,2017-2018,9,Disciplina,1,100.0
20072138,2017-2018,9,Disciplina,2,100.0
20072138,2017-2018,9,Disciplina,3,100.0
20072138,2017-2018,9,Disciplina,4,100.0
20072139,2017-2018,9,Matematicas,1,81.0
20072139,2017-2018,9,Matematicas,2,77.0
20072139,2017-2018,9,Matematicas,3,71.0
20072139,2017-2018,9,Matematicas,4,82.0
20072139,2017-2018,9,Ciencias,1,96.0
20072139,2017-2018,9,Ciencias,2,91.0
20072139,2017-2018,9,Ciencias,3,76.0
20072139,2017-2018,9,Ciencias,4,100.0
20072139,2017-2018,9,Fisica,1,85.0
20072139,2017-2018,9,Fisica,2,83.0
20072139,2017-2018,9,Fisica,3,66.0
20072139,2017-2018,9,Fisica,4,71.0
20072139,2017-2018,9,Ciencias Sociales,1,87.0
20072139,2017-2018,9,Ciencias Sociales,2,83.0
20072139,2017-2018,9,Ciencias Sociales,3,82.0
20072139,2017-2018,9,Ciencias Sociales,4,85.0
20072139,2017-2018,9,Espaol,1,63.0
20072139,2017-2018,9,Espaol,2,81.0
20072139,2017-2018,9,Espaol,3,82.0
20072139,2017-2018,9,Espaol,4,83.0
20072139,2017-2018,9,Geometria,1,90.0
20072139,2017-2018,9,Geometria,2,93.0
20072139,2017-2018,9,Geometria,3,94.0
20072139,2017-2018,9,Geometria,4,90.0
20072139,2017-2018,9,Ingles,1,76.0
20072139,2017-2018,9,Ingles,2,80.0
20072139,2017-2018,9,Ingles,3,81.0
20072139,2017-2018,9,Ingles,4,58.0
20072139,2017-2018,9,Social Studies,1,75.0
20072139,2017-2018,9,Social Studies,2,82.0
20072139,2017-2018,9,Social Studies,3,67.0
20072139,2017-2018,9,Social Studies,4,87.0
20072139,2017-2018,9,Disciplina,1,97.0
20072139,2017-2018,9,Disciplina,2,88.0
20072139,2017-2018,9,Disciplina,3,89.0
20072139,2017-2018,9,Disciplina,4,84.0
20072140,2017-2018,9,Matematicas,1,91.0
20072140,2017-2018,9,Matematicas,2,86.0
20072140,2017-2018,9,Matematicas,3,89.0
20072140,2017-2018,9,Matematicas,4,90.0
20072140,2017-2018,9,Ciencias,1,92.0
20072140,2017-2018,9,Ciencias,2,79.0
20072140,2017-2018,9,Ciencias,3,91.0
20072140,2017-2018,9,Ciencias,4,84.0
20072140,2017-2018,9,Fisica,1,88.0
20072140,2017-2018,9,Fisica,2,87.0
20072140,2017-2018,9,Fisica,3,92.0
20072140,2017-2018,9,Fisica,4,89.0
20072140,2017-2018,9,Ciencias Sociales,1,95.0
20072140,2017-2018,9,Ciencias Sociales,2,90.0
20072140,2017-2018,9,Ciencias Sociales,3,88.0
20072140,2017-2018,9,Ciencias Sociales,4,84.0
20072140,2017-2018,9,Espaol,1,83.0
20072140,2017-2018,9,Espaol,2,81.0
20072140,2017-2018,9,Espaol,3,85.0
20072140,2017-2018,9,Espaol,4,86.0
20072140,2017-2018,9,Geometria,1,88.0
20072140,2017-2018,9,Geometria,2,96.0
20072140,2017-2018,9,Geometria,3,100.0
20072140,2017-2018,9,Geometria,4,98.0
20072140,2017-2018,9,Ingles,1,91.0
20072140,2017-2018,9,Ingles,2,91.0
20072140,2017-2018,9,Ingles,3,92.0
20072140,2017-2018,9,Ingles,4,89.0
20072140,2017-2018,9,Social Studies,1,96.0
20072140,2017-2018,9,Social Studies,2,93.0
20072140,2017-2018,9,Social Studies,3,97.0
20072140,2017-2018,9,Social Studies,4,93.0
20072140,2017-2018,9,Disciplina,1,100.0
20072140,2017-2018,9,Disciplina,2,98.0
20072140,2017-2018,9,Disciplina,3,81.0
20072140,2017-2018,9,Disciplina,4,89.0
20072157,2017-2018,9,Matematicas,1,87.0
20072157,2017-2018,9,Matematicas,2,91.0
20072157,2017-2018,9,Matematicas,3,91.0
20072157,2017-2018,9,Matematicas,4,81.0
20072157,2017-2018,9,Ciencias,1,100.0
20072157,2017-2018,9,Ciencias,2,100.0
20072157,2017-2018,9,Ciencias,3,98.0
20072157,2017-2018,9,Ciencias,4,100.0
20072157,2017-2018,9,Fisica,1,93.0
20072157,2017-2018,9,Fisica,2,88.0
20072157,2017-2018,9,Fisica,3,88.0
20072157,2017-2018,9,Fisica,4,76.0
20072157,2017-2018,9,Ciencias Sociales,1,93.0
20072157,2017-2018,9,Ciencias Sociales,2,92.0
20072157,2017-2018,9,Ciencias Sociales,3,89.0
20072157,2017-2018,9,Ciencias Sociales,4,89.0
20072157,2017-2018,9,Espaol,1,85.0
20072157,2017-2018,9,Espaol,2,87.0
20072157,2017-2018,9,Espaol,3,88.0
20072157,2017-2018,9,Espaol,4,86.0
20072157,2017-2018,9,Geometria,1,84.0
20072157,2017-2018,9,Geometria,2,91.0
20072157,2017-2018,9,Geometria,3,93.0
20072157,2017-2018,9,Geometria,4,87.0
20072157,2017-2018,9,Ingles,1,89.0
20072157,2017-2018,9,Ingles,2,88.0
20072157,2017-2018,9,Ingles,3,91.0
20072157,2017-2018,9,Ingles,4,78.0
20072157,2017-2018,9,Social Studies,1,93.0
20072157,2017-2018,9,Social Studies,2,97.0
20072157,2017-2018,9,Social Studies,3,97.0
20072157,2017-2018,9,Social Studies,4,94.0
20072157,2017-2018,9,Disciplina,1,99.0
20072157,2017-2018,9,Disciplina,2,100.0
20072157,2017-2018,9,Disciplina,3,100.0
20072157,2017-2018,9,Disciplina,4,94.0
20072160,2017-2018,9,Matematicas,1,93.0
20072160,2017-2018,9,Matematicas,2,80.0
20072160,2017-2018,9,Matematicas,3,83.0
20072160,2017-2018,9,Matematicas,4,85.0
20072160,2017-2018,9,Ciencias,1,92.0
20072160,2017-2018,9,Ciencias,2,89.0
20072160,2017-2018,9,Ciencias,3,86.0
20072160,2017-2018,9,Ciencias,4,94.0
20072160,2017-2018,9,Fisica,1,95.0
20072160,2017-2018,9,Fisica,2,94.0
20072160,2017-2018,9,Fisica,3,87.0
20072160,2017-2018,9,Fisica,4,93.0
20072160,2017-2018,9,Ciencias Sociales,1,96.0
20072160,2017-2018,9,Ciencias Sociales,2,91.0
20072160,2017-2018,9,Ciencias Sociales,3,93.0
20072160,2017-2018,9,Ciencias Sociales,4,86.0
20072160,2017-2018,9,Espaol,1,91.0
20072160,2017-2018,9,Espaol,2,85.0
20072160,2017-2018,9,Espaol,3,85.0
20072160,2017-2018,9,Espaol,4,93.0
20072160,2017-2018,9,Geometria,1,92.0
20072160,2017-2018,9,Geometria,2,99.0
20072160,2017-2018,9,Geometria,3,81.0
20072160,2017-2018,9,Geometria,4,75.0
20072160,2017-2018,9,Ingles,1,93.0
20072160,2017-2018,9,Ingles,2,93.0
20072160,2017-2018,9,Ingles,3,92.0
20072160,2017-2018,9,Ingles,4,90.0
20072160,2017-2018,9,Social Studies,1,94.0
20072160,2017-2018,9,Social Studies,2,90.0
20072160,2017-2018,9,Social Studies,3,92.0
20072160,2017-2018,9,Social Studies,4,96.0
20072160,2017-2018,9,Disciplina,1,100.0
20072160,2017-2018,9,Disciplina,2,100.0
20072160,2017-2018,9,Disciplina,3,86.0
20072160,2017-2018,9,Disciplina,4,90.0
20072242,2017-2018,9,Matematicas,1,92.0
20072242,2017-2018,9,Matematicas,2,89.0
20072242,2017-2018,9,Matematicas,3,94.0
20072242,2017-2018,9,Matematicas,4,89.0
20072242,2017-2018,9,Ciencias,1,90.0
20072242,2017-2018,9,Ciencias,2,78.0
20072242,2017-2018,9,Ciencias,3,100.0
20072242,2017-2018,9,Ciencias,4,89.0
20072242,2017-2018,9,Fisica,1,83.0
20072242,2017-2018,9,Fisica,2,82.0
20072242,2017-2018,9,Fisica,3,91.0
20072242,2017-2018,9,Fisica,4,78.0
20072242,2017-2018,9,Ciencias Sociales,1,94.0
20072242,2017-2018,9,Ciencias Sociales,2,87.0
20072242,2017-2018,9,Ciencias Sociales,3,86.0
20072242,2017-2018,9,Ciencias Sociales,4,86.0
20072242,2017-2018,9,Espaol,1,81.0
20072242,2017-2018,9,Espaol,2,83.0
20072242,2017-2018,9,Espaol,3,86.0
20072242,2017-2018,9,Espaol,4,81.0
20072242,2017-2018,9,Geometria,1,66.0
20072242,2017-2018,9,Geometria,2,95.0
20072242,2017-2018,9,Geometria,3,99.0
20072242,2017-2018,9,Geometria,4,100.0
20072242,2017-2018,9,Ingles,1,88.0
20072242,2017-2018,9,Ingles,2,91.0
20072242,2017-2018,9,Ingles,3,97.0
20072242,2017-2018,9,Ingles,4,86.0
20072242,2017-2018,9,Social Studies,1,86.0
20072242,2017-2018,9,Social Studies,2,83.0
20072242,2017-2018,9,Social Studies,3,94.0
20072242,2017-2018,9,Social Studies,4,86.0
20072242,2017-2018,9,Disciplina,1,99.0
20072242,2017-2018,9,Disciplina,2,99.0
20072242,2017-2018,9,Disciplina,3,99.0
20072242,2017-2018,9,Disciplina,4,100.0
20082141,2017-2018,9,Matematicas,1,77.0
20082141,2017-2018,9,Matematicas,2,87.0
20082141,2017-2018,9,Matematicas,3,82.0
20082141,2017-2018,9,Matematicas,4,85.0
20082141,2017-2018,9,Ciencias,1,92.0
20082141,2017-2018,9,Ciencias,2,87.0
20082141,2017-2018,9,Ciencias,3,91.0
20082141,2017-2018,9,Ciencias,4,89.0
20082141,2017-2018,9,Fisica,1,83.0
20082141,2017-2018,9,Fisica,2,83.0
20082141,2017-2018,9,Fisica,3,89.0
20082141,2017-2018,9,Fisica,4,83.0
20082141,2017-2018,9,Ciencias Sociales,1,88.0
20082141,2017-2018,9,Ciencias Sociales,2,89.0
20082141,2017-2018,9,Ciencias Sociales,3,87.0
20082141,2017-2018,9,Ciencias Sociales,4,88.0
20082141,2017-2018,9,Espaol,1,81.0
20082141,2017-2018,9,Espaol,2,80.0
20082141,2017-2018,9,Espaol,3,83.0
20082141,2017-2018,9,Espaol,4,79.0
20082141,2017-2018,9,Geometria,1,62.0
20082141,2017-2018,9,Geometria,2,78.0
20082141,2017-2018,9,Geometria,3,91.0
20082141,2017-2018,9,Geometria,4,91.0
20082141,2017-2018,9,Ingles,1,91.0
20082141,2017-2018,9,Ingles,2,79.0
20082141,2017-2018,9,Ingles,3,85.0
20082141,2017-2018,9,Ingles,4,76.0
20082141,2017-2018,9,Social Studies,1,89.0
20082141,2017-2018,9,Social Studies,2,95.0
20082141,2017-2018,9,Social Studies,3,90.0
20082141,2017-2018,9,Social Studies,4,96.0
20082141,2017-2018,9,Disciplina,1,93.0
20082141,2017-2018,9,Disciplina,2,88.0
20082141,2017-2018,9,Disciplina,3,77.0
20082141,2017-2018,9,Disciplina,4,78.0
20082245,2017-2018,9,Matematicas,1,92.0
20082245,2017-2018,9,Matematicas,2,96.0
20082245,2017-2018,9,Matematicas,3,99.0
20082245,2017-2018,9,Matematicas,4,95.0
20082245,2017-2018,9,Ciencias,1,96.0
20082245,2017-2018,9,Ciencias,2,100.0
20082245,2017-2018,9,Ciencias,3,98.0
20082245,2017-2018,9,Ciencias,4,100.0
20082245,2017-2018,9,Fisica,1,89.0
20082245,2017-2018,9,Fisica,2,95.0
20082245,2017-2018,9,Fisica,3,86.0
20082245,2017-2018,9,Fisica,4,90.0
20082245,2017-2018,9,Ciencias Sociales,1,97.0
20082245,2017-2018,9,Ciencias Sociales,2,92.0
20082245,2017-2018,9,Ciencias Sociales,3,92.0
20082245,2017-2018,9,Ciencias Sociales,4,92.0
20082245,2017-2018,9,Espaol,1,85.0
20082245,2017-2018,9,Espaol,2,86.0
20082245,2017-2018,9,Espaol,3,89.0
20082245,2017-2018,9,Espaol,4,88.0
20082245,2017-2018,9,Geometria,1,95.0
20082245,2017-2018,9,Geometria,2,94.0
20082245,2017-2018,9,Geometria,3,99.0
20082245,2017-2018,9,Geometria,4,94.0
20082245,2017-2018,9,Ingles,1,91.0
20082245,2017-2018,9,Ingles,2,87.0
20082245,2017-2018,9,Ingles,3,93.0
20082245,2017-2018,9,Ingles,4,88.0
20082245,2017-2018,9,Social Studies,1,89.0
20082245,2017-2018,9,Social Studies,2,93.0
20082245,2017-2018,9,Social Studies,3,97.0
20082245,2017-2018,9,Social Studies,4,94.0
20082245,2017-2018,9,Disciplina,1,100.0
20082245,2017-2018,9,Disciplina,2,100.0
20082245,2017-2018,9,Disciplina,3,100.0
20082245,2017-2018,9,Disciplina,4,100.0
20092272,2017-2018,9,Matematicas,1,83.0
20092272,2017-2018,9,Matematicas,2,81.0
20092272,2017-2018,9,Matematicas,3,78.0
20092272,2017-2018,9,Matematicas,4,66.0
20092272,2017-2018,9,Ciencias,1,90.0
20092272,2017-2018,9,Ciencias,2,73.0
20092272,2017-2018,9,Ciencias,3,85.0
20092272,2017-2018,9,Ciencias,4,84.0
20092272,2017-2018,9,Fisica,1,86.0
20092272,2017-2018,9,Fisica,2,77.0
20092272,2017-2018,9,Fisica,3,70.0
20092272,2017-2018,9,Fisica,4,72.0
20092272,2017-2018,9,Ciencias Sociales,1,94.0
20092272,2017-2018,9,Ciencias Sociales,2,89.0
20092272,2017-2018,9,Ciencias Sociales,3,77.0
20092272,2017-2018,9,Ciencias Sociales,4,85.0
20092272,2017-2018,9,Espaol,1,80.0
20092272,2017-2018,9,Espaol,2,77.0
20092272,2017-2018,9,Espaol,3,82.0
20092272,2017-2018,9,Espaol,4,84.0
20092272,2017-2018,9,Geometria,1,81.0
20092272,2017-2018,9,Geometria,2,62.0
20092272,2017-2018,9,Geometria,3,70.0
20092272,2017-2018,9,Geometria,4,65.0
20092272,2017-2018,9,Ingles,1,84.0
20092272,2017-2018,9,Ingles,2,82.0
20092272,2017-2018,9,Ingles,3,93.0
20092272,2017-2018,9,Ingles,4,88.0
20092272,2017-2018,9,Social Studies,1,89.0
20092272,2017-2018,9,Social Studies,2,94.0
20092272,2017-2018,9,Social Studies,3,85.0
20092272,2017-2018,9,Social Studies,4,89.0
20092272,2017-2018,9,Disciplina,1,99.0
20092272,2017-2018,9,Disciplina,2,92.0
20092272,2017-2018,9,Disciplina,3,93.0
20092272,2017-2018,9,Disciplina,4,90.0
20092355,2017-2018,9,Matematicas,1,85.0
20092355,2017-2018,9,Matematicas,2,74.0
20092355,2017-2018,9,Matematicas,3,85.0
20092355,2017-2018,9,Matematicas,4,79.0
20092355,2017-2018,9,Ciencias,1,87.0
20092355,2017-2018,9,Ciencias,2,88.0
20092355,2017-2018,9,Ciencias,3,92.0
20092355,2017-2018,9,Ciencias,4,83.0
20092355,2017-2018,9,Fisica,1,86.0
20092355,2017-2018,9,Fisica,2,88.0
20092355,2017-2018,9,Fisica,3,83.0
20092355,2017-2018,9,Fisica,4,79.0
20092355,2017-2018,9,Ciencias Sociales,1,88.0
20092355,2017-2018,9,Ciencias Sociales,2,88.0
